split,epoch,version,samples,accuracy,loss,step1_mean,step1_zero_fraction,step1_inactive_neurons,step2_mean,step2_zero_fraction,step2_inactive_neurons,step3_mean,step3_zero_fraction,step3_inactive_neurons
train,168,1848,704,1.0,0.0009611541754566133,0.3883797526359558,0.21803977272727273,0,1.3127434253692627,0.3545738636363636,0,5.9844770431518555,0.09946022727272727,2
train,169,1859,704,1.0,0.0009408494806848466,0.3886742889881134,0.21816761363636364,0,1.3149700164794922,0.3538210227272727,0,6.01254415512085,0.09913352272727273,2
train,170,1870,704,1.0,0.0009349191095679998,0.38891395926475525,0.21839488636363635,0,1.3169564008712769,0.3536931818181818,0,6.030116081237793,0.09899147727272728,2
train,171,1881,704,1.0,0.000917081197258085,0.3892647624015808,0.21819602272727273,0,1.3161722421646118,0.35542613636363635,0,6.016129493713379,0.09967329545454545,2
train,172,1892,704,1.0,0.0008951415657065809,0.38956937193870544,0.21825284090909092,0,1.3194915056228638,0.35446022727272725,0,6.036314964294434,0.09957386363636364,2
train,173,1903,704,1.0,0.0008927268791012466,0.38985830545425415,0.21845170454545454,0,1.3228565454483032,0.3531818181818182,0,6.062812805175781,0.09927556818181818,2
train,174,1914,704,1.0,0.0008669468224979937,0.3902011215686798,0.21822443181818182,0,1.3222627639770508,0.35446022727272725,0,6.056022644042969,0.0996590909090909,2
train,175,1925,704,1.0,0.0008588306372985244,0.39044904708862305,0.21842329545454545,0,1.3246266841888428,0.35383522727272726,0,6.0774617195129395,0.09931818181818182,2
train,176,1936,704,1.0,0.0008420250960625708,0.3907860219478607,0.21823863636363636,0,1.324516773223877,0.35492897727272726,0,6.069402694702148,0.0998153409090909,2
train,177,1947,704,1.0,0.0008394189062528312,0.39100274443626404,0.2184659090909091,0,1.3258875608444214,0.3552698863636364,0,6.090755939483643,0.0996590909090909,2
train,178,1958,704,1.0,0.0008254606509581208,0.39135923981666565,0.21818181818181817,0,1.3297713994979858,0.3531818181818182,0,6.100973129272461,0.09985795454545454,2
train,179,1969,704,1.0,0.000803656002972275,0.39162468910217285,0.21832386363636364,0,1.329288363456726,0.35501420454545457,0,6.106416702270508,0.0998153409090909,2
train,180,1980,704,1.0,0.000790304271504283,0.391843318939209,0.21855113636363635,0,1.3314191102981567,0.3546875,0,6.122415542602539,0.0996590909090909,2
train,181,1991,704,1.0,0.0007792629185132682,0.39212125539779663,0.21853693181818182,0,1.3326596021652222,0.3548153409090909,0,6.1218061447143555,0.10007102272727272,2
train,182,2002,704,1.0,0.0007714754319749773,0.39241382479667664,0.21848011363636363,0,1.3330456018447876,0.35588068181818183,0,6.1279473304748535,0.10024147727272727,2
train,183,2013,704,1.0,0.0007852259441278875,0.39271166920661926,0.21848011363636363,0,1.339113712310791,0.3527698863636364,0,6.1628899574279785,0.09988636363636363,2
train,184,2024,704,1.0,0.0007480758940801024,0.39306923747062683,0.21839488636363635,0,1.336153507232666,0.3558096590909091,0,6.144790172576904,0.100625,2
train,185,2035,704,1.0,0.0007322551100514829,0.39335736632347107,0.2184659090909091,0,1.3393642902374268,0.3546590909090909,0,6.168188571929932,0.10029829545454545,2
train,186,2046,704,1.0,0.0007272492512129247,0.39361152052879333,0.21853693181818182,0,1.3417613506317139,0.3541193181818182,0,6.189877986907959,0.09990056818181818,2
train,187,2057,704,1.0,0.0007542298990301788,0.3938833773136139,0.21819602272727273,0,1.3377293348312378,0.3572727272727273,0,6.153998374938965,0.10098011363636364,2
train,188,2068,704,1.0,0.0007165322313085198,0.394081175327301,0.21852272727272729,0,1.3449578285217285,0.35370738636363636,0,6.204092025756836,0.10002840909090908,2
train,189,2079,704,1.0,0.0007320644799619913,0.394413560628891,0.21806818181818183,0,1.3406810760498047,0.3570028409090909,0,6.168462753295898,0.10140625,2
train,190,2090,704,1.0,0.0007384559721685946,0.39454352855682373,0.21857954545454544,0,1.3501062393188477,0.3522017045454545,0,6.233023166656494,0.10021306818181819,2
train,191,2101,704,1.0,0.0006721213576383889,0.39484432339668274,0.21838068181818182,0,1.3473390340805054,0.3548153409090909,0,6.216196060180664,0.10113636363636364,2
train,192,2112,704,1.0,0.0006637450424022973,0.3951396048069,0.21852272727272729,0,1.3469016551971436,0.35578125,0,6.21636962890625,0.10098011363636364,2
train,193,2123,704,1.0,0.0006537692970596254,0.3953658640384674,0.21863636363636363,0,1.3508334159851074,0.35416193181818184,0,6.242146015167236,0.10071022727272727,2
train,194,2134,704,1.0,0.000641467806417495,0.3956437408924103,0.2184943181818182,0,1.350677251815796,0.35504261363636364,0,6.2390289306640625,0.10105113636363636,2
train,195,2145,704,1.0,0.0006389059708453715,0.39586085081100464,0.21876420454545453,0,1.3538472652435303,0.3541335227272727,0,6.267666816711426,0.10068181818181818,2
train,196,2156,704,1.0,0.0006223784876056015,0.39615917205810547,0.21859375,0,1.3538557291030884,0.3550994318181818,0,6.260011672973633,0.10113636363636364,2
train,197,2167,704,1.0,0.0006165708764456213,0.3964557647705078,0.21842329545454545,0,1.355741262435913,0.3547585227272727,0,6.268306255340576,0.10110795454545454,2
train,198,2178,704,1.0,0.0006057381979189813,0.39667388796806335,0.21860795454545454,0,1.3570595979690552,0.3550994318181818,0,6.28347110748291,0.10105113636363636,2
train,199,2189,704,1.0,0.0006018027197569609,0.3969491720199585,0.21863636363636363,0,1.3568609952926636,0.3562926136363636,0,6.291031837463379,0.1010653409090909,2
train,200,2200,704,1.0,0.0005926117883063853,0.39712077379226685,0.2184943181818182,0,1.3600152730941772,0.3548863636363636,0,6.298247337341309,0.10116477272727273,2
validation,1,11,148,0.3310810810810811,1.0992443561553955,0.03424549475312233,0.2745945945945946,1,0.028482509776949883,0.1945945945945946,3,0.029019614681601524,0.09101351351351351,2
validation,2,22,148,0.3918918918918919,1.081302285194397,0.0500185489654541,0.2429054054054054,5,0.06705837696790695,0.17513513513513512,4,0.09967470169067383,0.04317567567567568,0
validation,3,33,148,0.5945945945945946,1.0509610176086426,0.06499627232551575,0.20790540540540542,8,0.11157935857772827,0.18864864864864864,4,0.2088073343038559,0.03506756756756757,0
validation,4,44,148,0.5540540540540541,1.0170366764068604,0.07365403324365616,0.2139864864864865,6,0.14209359884262085,0.2325,4,0.31003332138061523,0.04432432432432432,0
validation,5,55,148,0.5202702702702703,0.9865928888320923,0.07398607581853867,0.23554054054054055,7,0.1356678456068039,0.30743243243243246,5,0.31307101249694824,0.07756756756756757,0
validation,6,66,148,0.5608108108108109,0.9577546119689941,0.07295667380094528,0.27952702702702703,7,0.12762917578220367,0.3613513513513513,3,0.3008973300457001,0.18202702702702703,0
validation,7,77,148,0.5743243243243243,0.9275936484336853,0.07876108586788177,0.2752027027027027,5,0.14580665528774261,0.3683108108108108,8,0.37388256192207336,0.20358108108108108,0
validation,8,88,148,0.6756756756756757,0.8992297053337097,0.08330727368593216,0.2737162162162162,5,0.15024633705615997,0.3712162162162162,8,0.3971238136291504,0.1862837837837838,0
validation,9,99,148,0.668918918918919,0.8725647926330566,0.09114038199186325,0.2631756756756757,4,0.15807536244392395,0.37986486486486487,8,0.42829686403274536,0.16689189189189188,0
validation,10,110,148,0.6418918918918919,0.8340392708778381,0.10187278687953949,0.252027027027027,5,0.19636401534080505,0.35364864864864864,8,0.5528032183647156,0.1562837837837838,0
validation,11,121,148,0.6486486486486487,0.7999188899993896,0.11389253288507462,0.23675675675675675,3,0.22555027902126312,0.3539189189189189,8,0.6465469002723694,0.15405405405405406,2
validation,12,132,148,0.6621621621621622,0.7590190172195435,0.1252538412809372,0.22635135135135134,3,0.2499198317527771,0.36033783783783785,8,0.7357468605041504,0.15054054054054053,2
validation,13,143,148,0.6554054054054054,0.7314894199371338,0.13619104027748108,0.21844594594594594,3,0.2832164764404297,0.3559459459459459,7,0.8545041680335999,0.14506756756756756,4
validation,14,154,148,0.6891891891891891,0.7043502330780029,0.14455655217170715,0.21574324324324323,3,0.3199135661125183,0.34283783783783783,5,0.9857706427574158,0.1372972972972973,4
validation,15,165,148,0.6824324324324325,0.6812537312507629,0.1501024067401886,0.21493243243243243,2,0.3189505636692047,0.3635135135135135,7,0.9712279438972473,0.1377027027027027,4
validation,16,176,148,0.7432432432432432,0.6404020190238953,0.1564217507839203,0.21432432432432433,2,0.3419173061847687,0.3605405405405405,6,1.057774543762207,0.11966216216216216,4
validation,17,187,148,0.722972972972973,0.6154803037643433,0.16305571794509888,0.21094594594594596,2,0.360763281583786,0.3634459459459459,7,1.1444506645202637,0.11168918918918919,4
validation,18,198,148,0.7567567567567568,0.5804699063301086,0.1691780388355255,0.20716216216216216,1,0.38177892565727234,0.3616891891891892,6,1.2260411977767944,0.10547297297297298,3
validation,19,209,148,0.8040540540540541,0.5436025857925415,0.1770368069410324,0.20445945945945945,2,0.3998374938964844,0.365472972972973,6,1.2942715883255005,0.10108108108108108,3
validation,20,220,148,0.8108108108108109,0.5027768015861511,0.1831682324409485,0.20506756756756755,1,0.40524381399154663,0.37756756756756754,6,1.311465859413147,0.09824324324324324,3
validation,21,231,148,0.8445945945945946,0.46003156900405884,0.19084011018276215,0.20101351351351351,1,0.436450719833374,0.37175675675675673,5,1.4745020866394043,0.0920945945945946,3
validation,22,242,148,0.8716216216216216,0.4172881841659546,0.19807475805282593,0.19797297297297298,2,0.45139265060424805,0.38006756756756754,4,1.5365577936172485,0.0895945945945946,3
validation,23,253,148,0.9121621621621622,0.37750348448753357,0.20541569590568542,0.19743243243243244,2,0.47599247097969055,0.37513513513513513,4,1.637358546257019,0.08783783783783784,3
validation,24,264,148,0.918918918918919,0.3483903706073761,0.2147209495306015,0.1912162162162162,1,0.5229743719100952,0.36108108108108106,5,1.8528488874435425,0.08851351351351351,3
validation,25,275,148,0.918918918918919,0.30959266424179077,0.2211417257785797,0.19385135135135134,1,0.5125158429145813,0.38216216216216214,5,1.793585181236267,0.08736486486486486,3
validation,26,286,148,0.9459459459459459,0.2748430073261261,0.22797465324401855,0.1922972972972973,1,0.537395179271698,0.3793918918918919,5,1.9339169263839722,0.08337837837837837,3
validation,27,297,148,0.972972972972973,0.23259644210338593,0.23637627065181732,0.1833108108108108,1,0.5806149244308472,0.3729054054054054,4,2.125722646713257,0.08925675675675676,3
validation,28,308,148,0.9797297297297297,0.20426468551158905,0.24230459332466125,0.18506756756756756,1,0.6038293242454529,0.37351351351351353,4,2.2536380290985107,0.08932432432432433,3
validation,29,319,148,0.972972972972973,0.18356065452098846,0.24871861934661865,0.18804054054054054,1,0.6147570013999939,0.3872972972972973,4,2.2907190322875977,0.09337837837837838,3
validation,30,330,148,0.9932432432432432,0.15799292922019958,0.2548282742500305,0.18783783783783783,1,0.6441419720649719,0.3852027027027027,4,2.434880256652832,0.09385135135135135,3
validation,31,341,148,0.972972972972973,0.14834082126617432,0.2603761553764343,0.18891891891891893,1,0.6584885716438293,0.3911486486486486,3,2.4780030250549316,0.09756756756756757,3
validation,32,352,148,0.9797297297297297,0.1342984288930893,0.2650529742240906,0.18736486486486487,1,0.6752002239227295,0.39513513513513515,3,2.5556416511535645,0.09648648648648649,2
validation,33,363,148,0.972972972972973,0.11773444712162018,0.26865121722221375,0.1887162162162162,1,0.7094263434410095,0.3831756756756757,3,2.7302908897399902,0.09472972972972973,2
validation,34,374,148,0.9864864864864865,0.10302238911390305,0.2722914218902588,0.19182432432432434,1,0.7163187265396118,0.3925,3,2.751267910003662,0.09641891891891892,2
validation,35,385,148,1.0,0.09204424917697906,0.27610719203948975,0.19182432432432434,1,0.7364187240600586,0.3906756756756757,3,2.8221161365509033,0.09858108108108109,2
validation,36,396,148,1.0,0.08388707786798477,0.27966129779815674,0.19162162162162164,1,0.7506356239318848,0.39087837837837835,3,2.8881473541259766,0.09864864864864865,2
validation,37,407,148,0.9864864864864865,0.07753614336252213,0.28324881196022034,0.19216216216216217,1,0.7677514553070068,0.38972972972972975,3,2.982078790664673,0.09898648648648649,2
validation,38,418,148,1.0,0.07772123068571091,0.2856294512748718,0.19398648648648648,1,0.7652868032455444,0.4,3,2.978301763534546,0.09966216216216216,2
validation,39,429,148,1.0,0.07160178571939468,0.2882736623287201,0.1939189189189189,1,0.7787004709243774,0.3989189189189189,3,3.00118088722229,0.10195945945945946,2
validation,40,440,148,1.0,0.05937293916940689,0.29208865761756897,0.1941216216216216,1,0.803930401802063,0.3923648648648649,3,3.1652631759643555,0.09655405405405405,1
validation,41,451,148,0.9797297297297297,0.07296852022409439,0.29355284571647644,0.19466216216216217,1,0.8370019793510437,0.379527027027027,3,3.3404054641723633,0.09351351351351352,1
validation,42,462,148,1.0,0.0567927286028862,0.29360225796699524,0.19777027027027028,1,0.8071227073669434,0.3960810810810811,2,3.1481077671051025,0.09,2
validation,43,473,148,1.0,0.05306881666183472,0.29570403695106506,0.19972972972972974,1,0.8224736452102661,0.3943918918918919,2,3.2247138023376465,0.08986486486486486,1
validation,44,484,148,1.0,0.04741039127111435,0.2984256446361542,0.20087837837837838,1,0.831599771976471,0.3952702702702703,2,3.279419183731079,0.08878378378378378,2
validation,45,495,148,1.0,0.045932281762361526,0.3009960949420929,0.2006081081081081,1,0.8437327742576599,0.3935135135135135,2,3.3258039951324463,0.0895945945945946,2
validation,46,506,148,1.0,0.04148426651954651,0.3035096526145935,0.20128378378378378,1,0.8546285629272461,0.39385135135135135,3,3.3921542167663574,0.08945945945945946,2
validation,47,517,148,1.0,0.043648287653923035,0.30618175864219666,0.20155405405405405,1,0.8615447878837585,0.3964864864864865,3,3.4181699752807617,0.09108108108108108,2
validation,48,528,148,1.0,0.03680617734789848,0.30809107422828674,0.20202702702702702,1,0.8722474575042725,0.3957432432432432,3,3.472334623336792,0.09054054054054055,2
validation,49,539,148,0.9932432432432432,0.04870224744081497,0.3098789155483246,0.20290540540540541,1,0.8713306188583374,0.4006756756756757,3,3.481078624725342,0.09094594594594595,2
validation,50,550,148,1.0,0.0322125181555748,0.31220686435699463,0.20304054054054055,1,0.8927327394485474,0.3945945945945946,3,3.5868232250213623,0.0902027027027027,2
validation,51,561,148,1.0,0.029701311141252518,0.31432387232780457,0.20277027027027028,1,0.905718207359314,0.3924324324324324,2,3.651130199432373,0.09027027027027026,2
validation,52,572,148,1.0,0.03159394860267639,0.316594660282135,0.20277027027027028,1,0.9063604474067688,0.39675675675675676,3,3.646550416946411,0.09148648648648648,2
validation,53,583,148,1.0,0.02633003331720829,0.31798478960990906,0.20371621621621622,1,0.9232016801834106,0.3928378378378378,3,3.758013963699341,0.08810810810810811,2
validation,54,594,148,1.0,0.02673199586570263,0.3196633458137512,0.20256756756756758,1,0.9212787747383118,0.39682432432432435,2,3.719606637954712,0.09074324324324325,2
validation,55,605,148,1.0,0.02570999599993229,0.3214455246925354,0.20371621621621622,1,0.9340944886207581,0.3947972972972973,3,3.8005130290985107,0.08858108108108108,2
validation,56,616,148,1.0,0.02526186592876911,0.323190301656723,0.20290540540540541,0,0.9343514442443848,0.3989864864864865,3,3.7924134731292725,0.0893918918918919,2
validation,57,627,148,1.0,0.02196822687983513,0.32451170682907104,0.20351351351351352,0,0.9473271369934082,0.3954054054054054,3,3.8720929622650146,0.08743243243243243,2
validation,58,638,148,1.0,0.020982936024665833,0.3262530267238617,0.20445945945945945,1,0.9542644619941711,0.3956756756756757,3,3.9043920040130615,0.0875,2
validation,59,649,148,1.0,0.02034357190132141,0.3276602029800415,0.20540540540540542,1,0.9586726427078247,0.39716216216216216,2,3.922034502029419,0.08810810810810811,2
validation,60,660,148,1.0,0.022046424448490143,0.32915833592414856,0.2047972972972973,0,0.9626643061637878,0.39844594594594596,3,3.942323684692383,0.08831081081081081,2
validation,61,671,148,1.0,0.018116939812898636,0.33046355843544006,0.20513513513513512,0,0.9748356938362122,0.3956081081081081,2,4.011467456817627,0.08695945945945946,2
validation,62,682,148,1.0,0.018585143610835075,0.3319191336631775,0.20601351351351352,0,0.9787948727607727,0.3969594594594595,3,4.024641990661621,0.08810810810810811,2
validation,63,693,148,1.0,0.018355781212449074,0.3332103192806244,0.2066891891891892,1,0.9816212058067322,0.3991216216216216,3,4.039674282073975,0.08824324324324324,2
validation,64,704,148,1.0,0.0156954824924469,0.33477142453193665,0.20641891891891892,1,0.9957128763198853,0.3956756756756757,3,4.1182332038879395,0.0875,2
validation,65,715,148,1.0,0.01658277027308941,0.3359941244125366,0.2072972972972973,1,0.997778594493866,0.3975,2,4.12923526763916,0.08804054054054054,2
validation,66,726,148,1.0,0.01542738638818264,0.3369521498680115,0.20662162162162162,0,1.0013926029205322,0.3981756756756757,3,4.1352033615112305,0.08844594594594594,2
validation,67,737,148,1.0,0.014238061383366585,0.337992787361145,0.20736486486486486,0,1.0114372968673706,0.39682432432432435,3,4.20170783996582,0.08831081081081081,2
validation,68,748,148,1.0,0.014721941202878952,0.3393457233905792,0.20790540540540542,0,1.0139555931091309,0.3985810810810811,3,4.214743137359619,0.08810810810810811,2
validation,69,759,148,1.0,0.013011896051466465,0.340436726808548,0.20716216216216216,0,1.0213571786880493,0.39635135135135136,3,4.244318962097168,0.08858108108108108,2
validation,70,770,148,1.0,0.01856447570025921,0.34152457118034363,0.20702702702702702,0,1.016835331916809,0.40283783783783783,3,4.2158684730529785,0.0902027027027027,2
validation,71,781,148,1.0,0.011966929771006107,0.34249162673950195,0.2070945945945946,0,1.032649278640747,0.39668918918918916,3,4.31001091003418,0.08878378378378378,2
validation,72,792,148,1.0,0.012169229798018932,0.343446284532547,0.20702702702702702,0,1.0336519479751587,0.3983108108108108,3,4.304888725280762,0.0895945945945946,2
validation,73,803,148,1.0,0.012068470008671284,0.3444344401359558,0.2081756756756757,1,1.0371901988983154,0.39966216216216216,3,4.31957483291626,0.08952702702702703,2
validation,74,814,148,1.0,0.011914153583347797,0.3454893231391907,0.2089864864864865,1,1.0402791500091553,0.40006756756756756,3,4.344575881958008,0.08925675675675676,2
validation,75,825,148,1.0,0.011048349551856518,0.34642139077186584,0.20925675675675676,1,1.0485765933990479,0.39837837837837836,3,4.390550136566162,0.0895945945945946,2
validation,76,836,148,1.0,0.010982218198478222,0.34765931963920593,0.20804054054054055,0,1.0499461889266968,0.40074324324324323,3,4.382297515869141,0.09054054054054055,2
validation,77,847,148,1.0,0.010452888906002045,0.348585844039917,0.20831081081081082,0,1.0585535764694214,0.39844594594594596,3,4.445387840270996,0.08932432432432433,2
validation,78,858,148,1.0,0.010657661594450474,0.3495563864707947,0.20797297297297299,0,1.0598504543304443,0.40087837837837836,3,4.449098587036133,0.09060810810810811,2
validation,79,869,148,1.0,0.009398573078215122,0.35032060742378235,0.20885135135135136,0,1.0667054653167725,0.3987162162162162,3,4.48086404800415,0.08993243243243243,2
validation,80,880,148,1.0,0.009569565765559673,0.3514123558998108,0.2087837837837838,0,1.0682828426361084,0.40033783783783783,3,4.482619285583496,0.09067567567567568,2
validation,81,891,148,1.0,0.009147933684289455,0.3523707985877991,0.20864864864864865,0,1.0742311477661133,0.39905405405405403,3,4.50678014755249,0.09108108108108108,2
validation,82,902,148,1.0,0.009123356081545353,0.35326409339904785,0.2093918918918919,0,1.079768419265747,0.39385135135135135,2,4.547492504119873,0.08993243243243243,2
validation,83,913,148,1.0,0.008224816992878914,0.3540898263454437,0.20952702702702702,0,1.0890744924545288,0.38885135135135135,2,4.571878910064697,0.08925675675675676,2
validation,84,924,148,1.0,0.008830645121634007,0.3548808991909027,0.20885135135135136,0,1.0889239311218262,0.39337837837837836,2,4.580648422241211,0.08952702702702703,2
validation,85,935,148,1.0,0.007772167678922415,0.3556569218635559,0.20925675675675676,0,1.0951082706451416,0.39222972972972975,2,4.60905647277832,0.08905405405405406,2
validation,86,946,148,1.0,0.008022403344511986,0.3565804362297058,0.20952702702702702,0,1.098807692527771,0.3935135135135135,2,4.631659507751465,0.0893918918918919,2
validation,87,957,148,1.0,0.00727445213124156,0.3573618531227112,0.2102027027027027,0,1.1040350198745728,0.39297297297297296,2,4.6663641929626465,0.08851351351351351,2
validation,88,968,148,1.0,0.007185404188930988,0.35829952359199524,0.21013513513513513,0,1.107365369796753,0.3935135135135135,1,4.680165767669678,0.08871621621621621,2
validation,89,979,148,1.0,0.007874470204114914,0.35909509658813477,0.20986486486486486,0,1.1075501441955566,0.39668918918918916,2,4.687171459197998,0.08878378378378378,2
validation,90,990,148,1.0,0.006629376206547022,0.3596667945384979,0.2093918918918919,0,1.1243391036987305,0.387027027027027,1,4.770105361938477,0.08817567567567568,2
validation,91,1001,148,1.0,0.008257722482085228,0.36040252447128296,0.2091891891891892,0,1.1111494302749634,0.39824324324324323,2,4.707211017608643,0.08993243243243243,2
validation,92,1012,148,1.0,0.0062214103527367115,0.3609156906604767,0.20945945945945946,0,1.121765375137329,0.3932432432432432,2,4.752091407775879,0.08945945945945946,2
validation,93,1023,148,1.0,0.006460817065089941,0.3616977632045746,0.2095945945945946,0,1.1234248876571655,0.39466216216216216,2,4.760127544403076,0.09,2
validation,94,1034,148,1.0,0.006392453797161579,0.3624420464038849,0.2095945945945946,0,1.128487229347229,0.3939189189189189,2,4.795825481414795,0.09,2
validation,95,1045,148,1.0,0.006134365685284138,0.3632338345050812,0.20932432432432432,0,1.1305385828018188,0.3948648648648649,2,4.799552917480469,0.09047297297297298,2
validation,96,1056,148,1.0,0.005861197132617235,0.36373719573020935,0.20966216216216216,0,1.1327183246612549,0.3952702702702703,2,4.80906867980957,0.09087837837837838,2
validation,97,1067,148,1.0,0.006214348133653402,0.36446401476860046,0.21006756756756756,0,1.137542486190796,0.3953378378378378,2,4.852353096008301,0.09033783783783783,2
validation,98,1078,148,1.0,0.005540359299629927,0.3652205169200897,0.20966216216216216,0,1.140708088874817,0.3949324324324324,2,4.853097438812256,0.09135135135135135,2
validation,99,1089,148,1.0,0.005451290402561426,0.3659875690937042,0.20972972972972972,0,1.1442909240722656,0.3949324324324324,2,4.867685317993164,0.0918918918918919,2
validation,100,1100,148,1.0,0.005445812828838825,0.3665609061717987,0.21027027027027026,0,1.1482040882110596,0.39513513513513515,2,4.904376029968262,0.09148648648648648,2
validation,101,1111,148,1.0,0.005459407344460487,0.3673465847969055,0.2102027027027027,0,1.1482244729995728,0.39668918918918916,2,4.895993232727051,0.09256756756756757,2
validation,102,1122,148,1.0,0.005046798847615719,0.36792758107185364,0.20986486486486486,0,1.1547465324401855,0.395,2,4.930309295654297,0.09263513513513513,2
validation,103,1133,148,1.0,0.005140975583344698,0.3685363531112671,0.21033783783783783,0,1.157608985900879,0.3952702702702703,2,4.9540276527404785,0.09222972972972973,2
validation,104,1144,148,1.0,0.004668272100389004,0.36921390891075134,0.2102027027027027,0,1.1606390476226807,0.3948648648648649,2,4.9575018882751465,0.09297297297297297,2
validation,105,1155,148,1.0,0.004509014077484608,0.36985284090042114,0.21006756756756756,0,1.1675142049789429,0.3924324324324324,1,5.002772331237793,0.0929054054054054,2
validation,106,1166,148,1.0,0.004693691618740559,0.3703170716762543,0.2102027027027027,0,1.1663624048233032,0.39513513513513515,2,4.9881720542907715,0.09452702702702703,2
validation,107,1177,148,1.0,0.004441733472049236,0.3709234893321991,0.21060810810810812,0,1.170762062072754,0.38891891891891894,1,5.021000862121582,0.09304054054054053,2
validation,108,1188,148,1.0,0.004354436881840229,0.37165239453315735,0.2104054054054054,0,1.1725919246673584,0.3910135135135135,1,5.029214382171631,0.09385135135135135,2
validation,109,1199,148,1.0,0.004394049756228924,0.37216874957084656,0.21033783783783783,0,1.1738981008529663,0.39344594594594595,1,5.026702880859375,0.09533783783783784,2
validation,110,1210,148,1.0,0.004145347513258457,0.3727600872516632,0.21033783783783783,0,1.1805927753448486,0.38972972972972975,1,5.06956148147583,0.09412162162162162,2
validation,111,1221,148,1.0,0.003922817762941122,0.3733920454978943,0.21013513513513513,0,1.1840766668319702,0.3894594594594595,0,5.080275535583496,0.09445945945945947,2
validation,112,1232,148,1.0,0.004304421599954367,0.3740001320838928,0.21013513513513513,0,1.1847831010818481,0.3915540540540541,1,5.091507434844971,0.09527027027027027,2
validation,113,1243,148,1.0,0.0037014104891568422,0.3744140565395355,0.21047297297297296,0,1.1890827417373657,0.3907432432432432,0,5.106566905975342,0.09527027027027027,2
validation,114,1254,148,1.0,0.0039208619855344296,0.3749881982803345,0.21047297297297296,0,1.1890121698379517,0.3920945945945946,1,5.1082916259765625,0.09628378378378379,2
validation,115,1265,148,1.0,0.0035154754295945168,0.3755483031272888,0.21047297297297296,0,1.1950005292892456,0.3904054054054054,0,5.125947952270508,0.09635135135135135,2
validation,116,1276,148,1.0,0.00373438885435462,0.37596216797828674,0.2108783783783784,0,1.1985807418823242,0.39087837837837835,0,5.166345119476318,0.09635135135135135,2
validation,117,1287,148,1.0,0.003730712691321969,0.3765491247177124,0.21060810810810812,0,1.1959396600723267,0.39216216216216215,1,5.136526107788086,0.09695945945945945,2
validation,118,1298,148,1.0,0.003195070428773761,0.3770403563976288,0.21060810810810812,0,1.2044605016708374,0.389527027027027,0,5.177177906036377,0.09662162162162162,2
validation,119,1309,148,1.0,0.0037464676424860954,0.3775555193424225,0.21060810810810812,0,1.20432710647583,0.3915540540540541,0,5.190036296844482,0.0972972972972973,2
validation,120,1320,148,1.0,0.0031070346012711525,0.37801602482795715,0.21054054054054053,0,1.2083652019500732,0.3902027027027027,0,5.207060813903809,0.09702702702702702,2
validation,121,1331,148,1.0,0.0032091904431581497,0.37849172949790955,0.21060810810810812,0,1.207767128944397,0.39182432432432435,0,5.209477424621582,0.09716216216216217,2
validation,122,1342,148,1.0,0.003516175551339984,0.37896913290023804,0.2102027027027027,0,1.2085723876953125,0.3928378378378378,1,5.207309246063232,0.09797297297297297,2
validation,123,1353,148,1.0,0.0031380229629576206,0.37936073541641235,0.2102027027027027,0,1.2124149799346924,0.392027027027027,1,5.2166852951049805,0.09878378378378379,2
validation,124,1364,148,1.0,0.0034520714543759823,0.3798729181289673,0.2104054054054054,0,1.2119704484939575,0.39337837837837836,1,5.225031852722168,0.09878378378378379,2
validation,125,1375,148,1.0,0.002754806773737073,0.3803609609603882,0.2104054054054054,0,1.2200722694396973,0.3910135135135135,0,5.254806995391846,0.09858108108108109,2
validation,126,1386,148,1.0,0.003060639835894108,0.38080522418022156,0.2106756756756757,0,1.2202186584472656,0.3923648648648649,1,5.2785162925720215,0.09817567567567567,2
validation,127,1397,148,1.0,0.0029413276351988316,0.38132965564727783,0.21047297297297296,0,1.221240520477295,0.3923648648648649,1,5.267965793609619,0.09952702702702702,2
validation,128,1408,148,1.0,0.0026464080438017845,0.3818298280239105,0.21047297297297296,0,1.2257959842681885,0.3916891891891892,0,5.2899065017700195,0.09925675675675676,2
validation,129,1419,148,1.0,0.0026660854928195477,0.3822844326496124,0.21054054054054053,0,1.2280133962631226,0.39175675675675675,1,5.3065409660339355,0.09918918918918919,2
validation,130,1430,148,1.0,0.0028404046315699816,0.38270804286003113,0.2106756756756757,0,1.2298310995101929,0.39263513513513515,1,5.3266143798828125,0.09912162162162162,2
validation,131,1441,148,1.0,0.0025439062155783176,0.3832106590270996,0.21047297297297296,0,1.2318401336669922,0.3923648648648649,1,5.332691192626953,0.09952702702702702,2
validation,132,1452,148,1.0,0.002512646373361349,0.38371285796165466,0.21060810810810812,0,1.233558177947998,0.3924324324324324,1,5.3358235359191895,0.09972972972972972,2
validation,133,1463,148,1.0,0.0024994651321321726,0.38413888216018677,0.21081081081081082,0,1.238133430480957,0.3911486486486486,0,5.371960639953613,0.09925675675675676,2
validation,134,1474,148,1.0,0.0025044702924788,0.3846845328807831,0.21074324324324326,0,1.2389694452285767,0.39216216216216215,1,5.372228622436523,0.09959459459459459,2
validation,135,1485,148,1.0,0.0023141370620578527,0.38504865765571594,0.21074324324324326,0,1.2432595491409302,0.3907432432432432,0,5.399085521697998,0.09945945945945946,2
